Language_ID	aes	category	classification	level	med	subclassification	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID
vinm1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/cent2316	language	grammar	(wini1242:1)vinm1237:1	Neve'ei	Papunesia	-16.2253	167.427	vinm1237	vnm	VU	aust1307	vinm1237
vivt1234	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/uncl1500/niti1250	language	Wordlist or less	vivt1234:1	Vivti	Papunesia	-16.28	167.5	vivt1234	NA	VU	aust1307	vivt1234
vuna1239	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	language	Wordlist or less	vuna1239:1	Vunapu	Papunesia	-14.8477	166.691	vuna1239	vnp	VU	aust1307	vuna1239
vure1239	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262	language	long grammar	(nucl1481:1,vetu1237:1)vure1239:1	Vurës	Papunesia	-13.905677	167.451412	vure1239	msn	VU	aust1307	vure1239
waam1236	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/vohk1234	language	phonology/text	waam1236:1	Waamwang	Papunesia	-20.5014	164.409	waam1236	wmn	NC	aust1307	waam1236
wabb1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/astr1247	language	Wordlist or less	wabb1237:1	Wab	Papunesia	-5.61216	146.461	wabb1237	wab	PG	aust1307	wabb1237
waem1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794/east2762/taup1244	language	Wordlist or less	waem1237:1	Wa'ema	Papunesia	-10.2897	150.398	waem1237	wag	PG	aust1307	waem1237
waga1268	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/suau1243	language	Wordlist or less	(gama1252:1,nucl1501:1)waga1268:1	Wagawaga	Papunesia	-10.41792	150.37814	waga1268	wgb	PG	aust1307	waga1268
wail1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/west2845	language	Wordlist or less	wail1242:1	Ale	Papunesia	-15.5656	166.902	wail1242	wlr	VU	aust1307	wail1242
waim1251	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/west2850/nucl1506	language	grammar sketch	(nucl1507:1,pait1245:1,roro1238:1)waim1251:1	Waima	Papunesia	-8.67145	146.544	waim1251	rro	PG	aust1307	waim1251
wakd1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242/sobe1239	language	Wordlist or less	wakd1237:1	Wakde	Papunesia	-1.98457	139.008	wakd1237	wkd	ID	aust1307	wakd1237
wala1266	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/nort2833	language	grammar	wala1266:1	Wala	Papunesia	-8.81936	160.741	wala1266	lgl	SB	aust1307	wala1266
wall1257	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/east2758	language	grammar	wall1257:1	East Uvean	Papunesia	-13.2903	-176.207	wall1257	wls	WF	aust1307	wall1257
wamp1247	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/lowe1411	language	phonology/text	wamp1247:1	Wampar	Papunesia	-6.67364	146.662	wamp1247	lbq	PG	aust1307	wamp1247
wamp1248	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/uppe1423/moun1250	language	phonology/text	wamp1248:1	Wampur	Papunesia	-6.33644	146.126	wamp1248	waz	PG	aust1307	wamp1248
weda1241	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794/weda1242	language	grammar sketch	(kwam1253:1,lavo1235:1,topu1237:1,yapo1246:1)weda1241:1	Wedau	Papunesia	-10.1246	150.172	weda1241	wed	PG	aust1307	weda1241
west2513	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/amba1270	language	phonology/text	(ndui1237:1,wala1268:1)west2513:1	West Ambae	Papunesia	-15.4281	167.807	west2513	nnd	VU	aust1307	west2513
west2516	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/vanu1245	language	long grammar	west2516:1	West Uvean	Papunesia	-20.4145	166.589	west2516	uve	NC	aust1307	west2516
west2519	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/west2518	language	grammar sketch	(nucl1487:1,waya1268:1)west2519:1	Western Fijian	Papunesia	-17.8355	177.657	west2519	wyy	FJ	aust1307	west2519
weta1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262	language	Wordlist or less	weta1242:1	Dorig	Papunesia	-14.366666	167.545897	weta1242	wwo	VU	aust1307	weta1242
whit1269	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/tann1242/nort3218/whit1270	language	grammar sketch	(lome1237:1,weas1237:1)whit1269:1	Whitesands	Papunesia	-19.5019	169.381	whit1269	tnp	VU	aust1307	whit1269
woge1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/scho1242/kair1261/mana1294/kisw1234	language	phonology/text	woge1237:1	Wogeo	Papunesia	-3.20238	144.089	woge1237	woc	PG	aust1307	woge1237
wole1240	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/nucl1749	language	long grammar	(lamo1243:1,nucl1479:1)wole1240:1	Woleaian	Papunesia	7.37957	143.916	wole1240	woe	FM	aust1307	wole1240
wusi1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956	language	Wordlist or less	wusi1237:1	Kula (Vanuatu)	Papunesia	-15.2786	166.696	wusi1237	wsi	VU	aust1307	wusi1237
wuvu1239	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/west2532	language	grammar	(auaa1241:1,wuvu1240:1)wuvu1239:1	Wuvulu-Aua	Papunesia	-1.73938	142.851	wuvu1239	wuv	PG	aust1307	wuvu1239
xara1243	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246	language	phonology/text	xara1243:1	Xaragure	Papunesia	-21.8223	166.376	xara1243	axx	NC	aust1307	xara1243
xara1244	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246	language	grammar	xara1244:1	Xârâcùù	Papunesia	-21.7034	165.996	xara1244	ane	NC	aust1307	xara1244
yabe1254	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/nort2858	language	long grammar	yabe1254:1	Yabem	Papunesia	-6.67052	147.81	yabe1254	jae	PG	aust1307	yabe1254
yaka1275	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/aret1241/taup1241/nucl1794/weda1242	language	Wordlist or less	yaka1275:1	Yakaikeke	Papunesia	-10.0852	149.982	yaka1275	ykk	PG	aust1307	yaka1275
yama1260	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/sout2878/hote1244	language	Wordlist or less	yama1260:1	Yamap	Papunesia	-7.05687	146.817	yama1260	ymp	PG	aust1307	yama1260
yamn1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242	language	Wordlist or less	yamn1237:1	Yamna	Papunesia	-2.09118	139.206	yamn1237	ymn	ID	aust1307	yamn1237
yape1248	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/yape1250	language	long grammar	yape1248:1	Yapese	Papunesia	9.55811	138.125	yape1248	yap	FM	aust1307	yape1248
yoba1237	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/oumi1237/mago1247	language	Wordlist or less	yoba1237:1	Yoba	Papunesia	-10.2167	149.283	yoba1237	yob	PG	aust1307	yoba1237
yuag1237	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/extr1244/kumn1236/kumn1237	language	phonology/text	(juan1250:1,thua1237:1)yuag1237:1	Yuaga	Papunesia	-20.5664	164.51	yuag1237	nua	NC	aust1307	yuag1237
zaba1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/west2523	language	grammar sketch	zaba1237:1	Zabana	Papunesia	-7.74311	158.753	zaba1237	kji	SB	aust1307	zaba1237
zaza1245	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/sant1458/cent2063/zaza1247	language	Wordlist or less	zaza1245:1	Zazao	Papunesia	-8.18719	159.255	zaza1245	jaj	SB	aust1307	zaza1245
zena1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/sout2878/buan1245/mume1239/zena1251	language	Wordlist or less	(late1249:1)zena1237:1	Zenag	Papunesia	-6.93858	146.546	zena1237	zeg	PG	aust1307	zena1237
zire1240	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246	language	phonology/text	zire1240:1	Zire	Papunesia	-21.6544	165.482	zire1240	sih	NC	aust1307	zire1240
