Feature_ID	Proto-language	value	tree_type	variable	method	conflict
GB408	Proto-Central Pacific	0.384615384615385	gray_posteriors	min_percent	ML	
GB409	Proto-Eastern Polynesian	0.234782608695652	gray_posteriors	min_percent	ML	
GB409	Proto-Oceanic	0.234782608695652	gray_posteriors	min_percent	ML	
GB409	Proto-Polynesian	0.234782608695652	gray_posteriors	min_percent	ML	Yes
GB409	Proto-Central Pacific	0.234782608695652	gray_posteriors	min_percent	ML	Yes
GB410	Proto-Central Pacific	0.300884955752212	gray_posteriors	min_percent	ML	
GB410	Proto-Oceanic	0.300884955752212	gray_posteriors	min_percent	ML	
GB410	Proto-Polynesian	0.300884955752212	gray_posteriors	min_percent	ML	
GB410	Proto-Eastern Polynesian	0.300884955752212	gray_posteriors	min_percent	ML	
GB415	Proto-Oceanic	0.173913043478261	gray_posteriors	min_percent	ML	
GB415	Proto-Central Pacific	0.173913043478261	gray_posteriors	min_percent	ML	
GB415	Proto-Polynesian	0.173913043478261	gray_posteriors	min_percent	ML	
GB415	Proto-Eastern Polynesian	0.173913043478261	gray_posteriors	min_percent	ML	
GB421	Proto-Oceanic	0.33695652173913	gray_posteriors	min_percent	ML	
GB421	Proto-Central Pacific	0.33695652173913	gray_posteriors	min_percent	ML	
GB421	Proto-Polynesian	0.33695652173913	gray_posteriors	min_percent	ML	
GB421	Proto-Eastern Polynesian	0.33695652173913	gray_posteriors	min_percent	ML	
GB422	Proto-Oceanic	0.0416666666666667	gray_posteriors	min_percent	ML	
GB422	Proto-Central Pacific	0.0416666666666667	gray_posteriors	min_percent	ML	
GB422	Proto-Polynesian	0.0416666666666667	gray_posteriors	min_percent	ML	
GB422	Proto-Eastern Polynesian	0.0416666666666667	gray_posteriors	min_percent	ML	
GB430	Proto-Oceanic	0.121951219512195	gray_posteriors	min_percent	ML	
GB430	Proto-Central Pacific	0.121951219512195	gray_posteriors	min_percent	ML	
GB430	Proto-Polynesian	0.121951219512195	gray_posteriors	min_percent	ML	
GB430	Proto-Eastern Polynesian	0.121951219512195	gray_posteriors	min_percent	ML	
GB431	Proto-Oceanic	0.0806451612903226	gray_posteriors	min_percent	ML	
GB431	Proto-Central Pacific	0.0806451612903226	gray_posteriors	min_percent	ML	
GB431	Proto-Polynesian	0.0806451612903226	gray_posteriors	min_percent	ML	
GB431	Proto-Eastern Polynesian	0.0806451612903226	gray_posteriors	min_percent	ML	
GB432	Proto-Oceanic	0.0983606557377049	gray_posteriors	min_percent	ML	
GB432	Proto-Central Pacific	0.0983606557377049	gray_posteriors	min_percent	ML	
GB432	Proto-Polynesian	0.0983606557377049	gray_posteriors	min_percent	ML	
GB432	Proto-Eastern Polynesian	0.0983606557377049	gray_posteriors	min_percent	ML	
GB433	Proto-Oceanic	0.277777777777778	gray_posteriors	min_percent	ML	
GB433	Proto-Central Pacific	0.277777777777778	gray_posteriors	min_percent	ML	
GB433	Proto-Polynesian	0.277777777777778	gray_posteriors	min_percent	ML	
GB433	Proto-Eastern Polynesian	0.277777777777778	gray_posteriors	min_percent	ML	
GB519	Proto-Polynesian	0.330188679245283	gray_posteriors	min_percent	ML	
GB519	Proto-Oceanic	0.330188679245283	gray_posteriors	min_percent	ML	
GB519	Proto-Central Pacific	0.330188679245283	gray_posteriors	min_percent	ML	
GB519	Proto-Eastern Polynesian	0.330188679245283	gray_posteriors	min_percent	ML	
GB520	Proto-Central Pacific	0.216666666666667	gray_posteriors	min_percent	ML	
GB520	Proto-Polynesian	0.216666666666667	gray_posteriors	min_percent	ML	
GB520	Proto-Oceanic	0.216666666666667	gray_posteriors	min_percent	ML	
GB520	Proto-Eastern Polynesian	0.216666666666667	gray_posteriors	min_percent	ML	
GB521	Proto-Central Pacific	0.435897435897436	gray_posteriors	min_percent	ML	
GB521	Proto-Oceanic	0.435897435897436	gray_posteriors	min_percent	ML	
GB521	Proto-Polynesian	0.435897435897436	gray_posteriors	min_percent	ML	
GB521	Proto-Eastern Polynesian	0.435897435897436	gray_posteriors	min_percent	ML	
GB522	Proto-Oceanic	0.26605504587156	gray_posteriors	min_percent	ML	
GB522	Proto-Polynesian	0.26605504587156	gray_posteriors	min_percent	ML	
GB522	Proto-Central Pacific	0.26605504587156	gray_posteriors	min_percent	ML	
GB522	Proto-Eastern Polynesian	0.26605504587156	gray_posteriors	min_percent	ML	
GB046	Proto-Oceanic	0.318181818181818	gray_posteriors	min_percent	ML	
GB046	Proto-Central Pacific	0.318181818181818	gray_posteriors	min_percent	ML	
GB046	Proto-Polynesian	0.318181818181818	gray_posteriors	min_percent	ML	
GB046	Proto-Eastern Polynesian	0.318181818181818	gray_posteriors	min_percent	ML	
GB123			gray_posteriors	min_percent	ML	
GB252			gray_posteriors	min_percent	ML	
GB253			gray_posteriors	min_percent	ML	
GB256			gray_posteriors	min_percent	ML	
GB270			gray_posteriors	min_percent	ML	
GB273			gray_posteriors	min_percent	ML	
GB296			gray_posteriors	min_percent	ML	
GB322			gray_posteriors	min_percent	ML	
GB323			gray_posteriors	min_percent	ML	
GB401			gray_posteriors	min_percent	ML	
GB024a	Proto-Oceanic	0.115494302299915	gray_posteriors	prediction_0	ML	
GB024a	Proto-Central Pacific	0.0621297939301391	gray_posteriors	prediction_0	ML	
GB024a	Proto-Polynesian	0.169849038511023	gray_posteriors	prediction_0	ML	
GB024a	Proto-Eastern Polynesian	0.00677943711752226	gray_posteriors	prediction_0	ML	
GB024b	Proto-Oceanic	0.00655828473940431	gray_posteriors	prediction_0	ML	
GB024b	Proto-Central Pacific	0.0196348178682564	gray_posteriors	prediction_0	ML	
GB024b	Proto-Polynesian	0.00283330283785044	gray_posteriors	prediction_0	ML	
GB024b	Proto-Eastern Polynesian	0.0316411273470232	gray_posteriors	prediction_0	ML	
GB025a	Proto-Oceanic	0.986157445227354	gray_posteriors	prediction_0	ML	
GB025a	Proto-Central Pacific	0.976525574426425	gray_posteriors	prediction_0	ML	
GB025a	Proto-Polynesian	0.940667313247808	gray_posteriors	prediction_0	ML	
GB025a	Proto-Eastern Polynesian	0.0995972110604653	gray_posteriors	prediction_0	ML	
GB025b	Proto-Oceanic	0.00561219726487232	gray_posteriors	prediction_0	ML	
GB025b	Proto-Central Pacific	0.00544527259611125	gray_posteriors	prediction_0	ML	
GB025b	Proto-Polynesian	0.00348226561823506	gray_posteriors	prediction_0	ML	
GB025b	Proto-Eastern Polynesian	0.00743585538068841	gray_posteriors	prediction_0	ML	
GB065a	Proto-Oceanic	0.142713129106607	gray_posteriors	prediction_0	ML	
GB065a	Proto-Central Pacific	0.191864677141774	gray_posteriors	prediction_0	ML	
GB065a	Proto-Polynesian	0.0910262515781028	gray_posteriors	prediction_0	ML	
GB065a	Proto-Eastern Polynesian	0.0152551590875432	gray_posteriors	prediction_0	ML	
GB065b	Proto-Oceanic	0.113461320489764	gray_posteriors	prediction_0	ML	
GB065b	Proto-Central Pacific	0.0678426431756098	gray_posteriors	prediction_0	ML	
GB065b	Proto-Polynesian	0.0625861869394474	gray_posteriors	prediction_0	ML	
GB065b	Proto-Eastern Polynesian	0.0615669294152738	gray_posteriors	prediction_0	ML	
GB130a	Proto-Central Pacific	0.440508645114597	gray_posteriors	prediction_0	ML	
GB130a	Proto-Polynesian	0.921975467747304	gray_posteriors	prediction_0	ML	
GB130a	Proto-Oceanic	0.00180275994355556	gray_posteriors	prediction_0	ML	
GB130a	Proto-Eastern Polynesian	0.999898722315068	gray_posteriors	prediction_0	ML	
GB130b	Proto-Central Pacific	0.6038864554853	gray_posteriors	prediction_0	ML	
GB130b	Proto-Polynesian	0.090624916834769	gray_posteriors	prediction_0	ML	
GB130b	Proto-Oceanic	0.99113872769222	gray_posteriors	prediction_0	ML	
GB130b	Proto-Eastern Polynesian	0.000414037590407532	gray_posteriors	prediction_0	ML	
GB193a	Proto-Oceanic	0.792566789322278	gray_posteriors	prediction_0	ML	
GB193a	Proto-Polynesian	0.792515327817385	gray_posteriors	prediction_0	ML	
GB193a	Proto-Central Pacific	0.792566351544735	gray_posteriors	prediction_0	ML	
GB193a	Proto-Eastern Polynesian	0.792427799421871	gray_posteriors	prediction_0	ML	
GB193b	Proto-Oceanic	0.00185392764194078	gray_posteriors	prediction_0	ML	
GB193b	Proto-Polynesian	0.00170465866610415	gray_posteriors	prediction_0	ML	
GB193b	Proto-Central Pacific	0.00257170307126041	gray_posteriors	prediction_0	ML	
GB193b	Proto-Eastern Polynesian	0.00136715437422696	gray_posteriors	prediction_0	ML	
GB203a	Proto-Oceanic	0.633643820803828	gray_posteriors	prediction_0	ML	
GB203a	Proto-Central Pacific	0.69729138762962	gray_posteriors	prediction_0	ML	
GB203a	Proto-Polynesian	0.97839325313068	gray_posteriors	prediction_0	ML	
GB203a	Proto-Eastern Polynesian	0.927212400875702	gray_posteriors	prediction_0	ML	
GB203b	Proto-Oceanic	0.289474256836495	gray_posteriors	prediction_0	ML	
GB203b	Proto-Central Pacific	0.178185558604932	gray_posteriors	prediction_0	ML	
GB203b	Proto-Polynesian	0.0290417195327186	gray_posteriors	prediction_0	ML	
GB203b	Proto-Eastern Polynesian	0.0211723976326431	gray_posteriors	prediction_0	ML	
GB020	Proto-Polynesian	0.0172661190065706	gray_posteriors	prediction_0	ML	
GB020	Proto-Oceanic	0.959346520359658	gray_posteriors	prediction_0	ML	
GB020	Proto-Central Pacific	0.436120435579106	gray_posteriors	prediction_0	ML	
GB020	Proto-Eastern Polynesian	0.00666135029183755	gray_posteriors	prediction_0	ML	
GB021	Proto-Polynesian	0.0157999409328608	gray_posteriors	prediction_0	ML	
GB021	Proto-Oceanic	0.999044591949599	gray_posteriors	prediction_0	ML	
GB021	Proto-Central Pacific	0.880834252233213	gray_posteriors	prediction_0	ML	
GB021	Proto-Eastern Polynesian	0.00197630357350947	gray_posteriors	prediction_0	ML	
GB022	Proto-Oceanic	0.988190620224697	gray_posteriors	prediction_0	ML	
GB022	Proto-Polynesian	0.00627550346747615	gray_posteriors	prediction_0	ML	
GB022	Proto-Central Pacific	0.377643226282321	gray_posteriors	prediction_0	ML	
GB022	Proto-Eastern Polynesian	6.57674731719861e-05	gray_posteriors	prediction_0	ML	
GB023	Proto-Oceanic	0.778286824010475	gray_posteriors	prediction_0	ML	
GB023	Proto-Central Pacific	0.80138885569143	gray_posteriors	prediction_0	ML	
GB023	Proto-Polynesian	0.983254008483953	gray_posteriors	prediction_0	ML	
GB023	Proto-Eastern Polynesian	0.99455802753847	gray_posteriors	prediction_0	ML	
GB026	Proto-Oceanic		gray_posteriors	prediction_0	ML	
GB026	Proto-Central Pacific		gray_posteriors	prediction_0	ML	
GB026	Proto-Polynesian		gray_posteriors	prediction_0	ML	
GB026	Proto-Eastern Polynesian		gray_posteriors	prediction_0	ML	
GB027	Proto-Oceanic	0.136168528280568	gray_posteriors	prediction_0	ML	
GB027	Proto-Central Pacific	0.421056681386812	gray_posteriors	prediction_0	ML	
GB027	Proto-Polynesian	0.96908159470518	gray_posteriors	prediction_0	ML	
GB027	Proto-Eastern Polynesian	0.909450263240336	gray_posteriors	prediction_0	ML	
GB028	Proto-Oceanic	0.000705707332066942	gray_posteriors	prediction_0	ML	
GB028	Proto-Polynesian	0.000499906755697878	gray_posteriors	prediction_0	ML	
GB028	Proto-Central Pacific	0.00134041415599909	gray_posteriors	prediction_0	ML	
GB028	Proto-Eastern Polynesian	0.000396081478453973	gray_posteriors	prediction_0	ML	
GB030	Proto-Oceanic	0.998192331085921	gray_posteriors	prediction_0	ML	
GB030	Proto-Central Pacific	0.995904040912994	gray_posteriors	prediction_0	ML	
GB030	Proto-Polynesian	0.998228452914914	gray_posteriors	prediction_0	ML	
GB030	Proto-Eastern Polynesian	0.998557354638967	gray_posteriors	prediction_0	ML	
GB031	Proto-Oceanic	0.0167544818154838	gray_posteriors	prediction_0	ML	
GB031	Proto-Polynesian	0.00271197022378193	gray_posteriors	prediction_0	ML	
GB031	Proto-Central Pacific	0.00864159571843437	gray_posteriors	prediction_0	ML	
GB031	Proto-Eastern Polynesian	0.00107805998431189	gray_posteriors	prediction_0	ML	
GB035	Proto-Oceanic	0.759795751800926	gray_posteriors	prediction_0	ML	
GB035	Proto-Polynesian	0.00958714542440747	gray_posteriors	prediction_0	ML	
GB035	Proto-Central Pacific	0.289954208506695	gray_posteriors	prediction_0	ML	
GB035	Proto-Eastern Polynesian	0.00310974783507971	gray_posteriors	prediction_0	ML	
GB036	Proto-Oceanic	0.956284853907462	gray_posteriors	prediction_0	ML	
GB036	Proto-Central Pacific	0.960951419886189	gray_posteriors	prediction_0	ML	
GB036	Proto-Polynesian	0.994241953713284	gray_posteriors	prediction_0	ML	
GB036	Proto-Eastern Polynesian	0.99718733644293	gray_posteriors	prediction_0	ML	
GB037	Proto-Oceanic	0.910353119020831	gray_posteriors	prediction_0	ML	
GB037	Proto-Central Pacific	0.909722670259374	gray_posteriors	prediction_0	ML	
GB037	Proto-Polynesian	0.893740731590026	gray_posteriors	prediction_0	ML	
GB037	Proto-Eastern Polynesian	0.883283377701405	gray_posteriors	prediction_0	ML	
GB038	Proto-Oceanic	0.958102946420824	gray_posteriors	prediction_0	ML	
GB038	Proto-Central Pacific	0.958525401954319	gray_posteriors	prediction_0	ML	
GB038	Proto-Polynesian	0.962200292840412	gray_posteriors	prediction_0	ML	
GB038	Proto-Eastern Polynesian	0.962629703931012	gray_posteriors	prediction_0	ML	
GB039	Proto-Oceanic	0.890450871867218	gray_posteriors	prediction_0	ML	
GB039	Proto-Central Pacific	0.89046418326492	gray_posteriors	prediction_0	ML	
GB039	Proto-Polynesian	0.890299838559906	gray_posteriors	prediction_0	ML	
GB039	Proto-Eastern Polynesian	0.892573113994055	gray_posteriors	prediction_0	ML	
GB041	Proto-Oceanic	0.967363976950038	gray_posteriors	prediction_0	ML	
GB041	Proto-Central Pacific	0.967363977047174	gray_posteriors	prediction_0	ML	
GB041	Proto-Polynesian	0.96736398690073	gray_posteriors	prediction_0	ML	
GB041	Proto-Eastern Polynesian	0.967364096943077	gray_posteriors	prediction_0	ML	
GB042	Proto-Oceanic	0.974447988450747	gray_posteriors	prediction_0	ML	
GB042	Proto-Central Pacific	0.97512703421233	gray_posteriors	prediction_0	ML	
GB042	Proto-Polynesian	0.986547714850881	gray_posteriors	prediction_0	ML	
GB042	Proto-Eastern Polynesian	0.990293947981607	gray_posteriors	prediction_0	ML	
GB043	Proto-Oceanic	0.981969627360296	gray_posteriors	prediction_0	ML	
GB043	Proto-Central Pacific	0.981960887650111	gray_posteriors	prediction_0	ML	
GB043	Proto-Polynesian	0.980872054058304	gray_posteriors	prediction_0	ML	
GB043	Proto-Eastern Polynesian	0.976119772405914	gray_posteriors	prediction_0	ML	
GB044	Proto-Oceanic	0.994625484262311	gray_posteriors	prediction_0	ML	
GB044	Proto-Central Pacific	0.992878802000138	gray_posteriors	prediction_0	ML	
GB044	Proto-Polynesian	0.997296261644884	gray_posteriors	prediction_0	ML	
GB044	Proto-Eastern Polynesian	0.99820621597635	gray_posteriors	prediction_0	ML	
GB047	Proto-Oceanic	0.280816375528763	gray_posteriors	prediction_0	ML	
GB047	Proto-Central Pacific	0.28085740274473	gray_posteriors	prediction_0	ML	
GB047	Proto-Polynesian	0.285844886224107	gray_posteriors	prediction_0	ML	
GB047	Proto-Eastern Polynesian	0.287789391869938	gray_posteriors	prediction_0	ML	
GB048	Proto-Oceanic	0.688076969949842	gray_posteriors	prediction_0	ML	
GB048	Proto-Central Pacific	0.741971455618771	gray_posteriors	prediction_0	ML	
GB048	Proto-Polynesian	0.895815309243536	gray_posteriors	prediction_0	ML	
GB048	Proto-Eastern Polynesian	0.910309483328226	gray_posteriors	prediction_0	ML	
GB049	Proto-Oceanic	0.400730242242988	gray_posteriors	prediction_0	ML	
GB049	Proto-Central Pacific	0.352131086738987	gray_posteriors	prediction_0	ML	
GB049	Proto-Polynesian	0.364288693765965	gray_posteriors	prediction_0	ML	
GB049	Proto-Eastern Polynesian	0.632824648871096	gray_posteriors	prediction_0	ML	
GB051	Proto-Oceanic	0.99938351509185	gray_posteriors	prediction_0	ML	
GB051	Proto-Central Pacific	0.99930261108611	gray_posteriors	prediction_0	ML	
GB051	Proto-Polynesian	0.999496066695043	gray_posteriors	prediction_0	ML	
GB051	Proto-Eastern Polynesian	0.999571169103876	gray_posteriors	prediction_0	ML	
GB052	Proto-Oceanic	0.996884192391594	gray_posteriors	prediction_0	ML	
GB052	Proto-Central Pacific	0.993756638328556	gray_posteriors	prediction_0	ML	
GB052	Proto-Polynesian	0.998824223176753	gray_posteriors	prediction_0	ML	
GB052	Proto-Eastern Polynesian	0.999440879405346	gray_posteriors	prediction_0	ML	
GB053	Proto-Oceanic	0.922217248295392	gray_posteriors	prediction_0	ML	
GB053	Proto-Central Pacific	0.935930673964586	gray_posteriors	prediction_0	ML	
GB053	Proto-Polynesian	0.988360592094918	gray_posteriors	prediction_0	ML	
GB053	Proto-Eastern Polynesian	0.995316689996626	gray_posteriors	prediction_0	ML	
GB054	Proto-Oceanic	0.999184844560636	gray_posteriors	prediction_0	ML	
GB054	Proto-Central Pacific	0.99919320527257	gray_posteriors	prediction_0	ML	
GB054	Proto-Polynesian	0.999339262419392	gray_posteriors	prediction_0	ML	
GB054	Proto-Eastern Polynesian	0.999490000566368	gray_posteriors	prediction_0	ML	
GB057	Proto-Oceanic	0.979365369825187	gray_posteriors	prediction_0	ML	
GB057	Proto-Central Pacific	0.298557328743987	gray_posteriors	prediction_0	ML	
GB057	Proto-Polynesian	0.00602513638710135	gray_posteriors	prediction_0	ML	
GB057	Proto-Eastern Polynesian	0.00338935187670753	gray_posteriors	prediction_0	ML	
GB058	Proto-Oceanic	0.0822220371552975	gray_posteriors	prediction_0	ML	
GB058	Proto-Central Pacific	0.246471646256413	gray_posteriors	prediction_0	ML	
GB058	Proto-Polynesian	0.976614683046356	gray_posteriors	prediction_0	ML	
GB058	Proto-Eastern Polynesian	0.99738540828425	gray_posteriors	prediction_0	ML	
GB059	Proto-Oceanic	0.0255175922015974	gray_posteriors	prediction_0	ML	
GB059	Proto-Polynesian	0.0264917590377126	gray_posteriors	prediction_0	ML	
GB059	Proto-Central Pacific	0.0257067566625423	gray_posteriors	prediction_0	ML	
GB059	Proto-Eastern Polynesian	0.0248470809572024	gray_posteriors	prediction_0	ML	
GB068	Proto-Oceanic	0.277718932677662	gray_posteriors	prediction_0	ML	
GB068	Proto-Central Pacific	0.277284135579906	gray_posteriors	prediction_0	ML	
GB068	Proto-Polynesian	0.276989273145498	gray_posteriors	prediction_0	ML	
GB068	Proto-Eastern Polynesian	0.275498155363892	gray_posteriors	prediction_0	ML	
GB069	Proto-Oceanic	0.624983117386402	gray_posteriors	prediction_0	ML	
GB069	Proto-Central Pacific	0.624983128563439	gray_posteriors	prediction_0	ML	
GB069	Proto-Polynesian	0.624983298636952	gray_posteriors	prediction_0	ML	
GB069	Proto-Eastern Polynesian	0.62498940102936	gray_posteriors	prediction_0	ML	
GB070	Proto-Polynesian	0.943463479143462	gray_posteriors	prediction_0	ML	
GB070	Proto-Oceanic	0.943463488420984	gray_posteriors	prediction_0	ML	
GB070	Proto-Central Pacific	0.943463488379165	gray_posteriors	prediction_0	ML	
GB070	Proto-Eastern Polynesian	0.943463756489447	gray_posteriors	prediction_0	ML	
GB071	Proto-Central Pacific	0.76606162679554	gray_posteriors	prediction_0	ML	
GB071	Proto-Oceanic	0.766044431282737	gray_posteriors	prediction_0	ML	
GB071	Proto-Polynesian	0.766665886162082	gray_posteriors	prediction_0	ML	
GB071	Proto-Eastern Polynesian	0.766075060243354	gray_posteriors	prediction_0	ML	
GB072	Proto-Oceanic	0.809600780349856	gray_posteriors	prediction_0	ML	
GB072	Proto-Central Pacific	0.878612605368003	gray_posteriors	prediction_0	ML	
GB072	Proto-Polynesian	0.962659447520357	gray_posteriors	prediction_0	ML	
GB072	Proto-Eastern Polynesian	0.968281136072614	gray_posteriors	prediction_0	ML	
GB073	Proto-Central Pacific	0.725331387395427	gray_posteriors	prediction_0	ML	
GB073	Proto-Oceanic	0.722911516189773	gray_posteriors	prediction_0	ML	
GB073	Proto-Polynesian	0.734739633494733	gray_posteriors	prediction_0	ML	
GB073	Proto-Eastern Polynesian	0.737616754386382	gray_posteriors	prediction_0	ML	
GB074	Proto-Oceanic	0.0769175044993494	gray_posteriors	prediction_0	ML	
GB074	Proto-Polynesian	0.000110212400078766	gray_posteriors	prediction_0	ML	
GB074	Proto-Central Pacific	0.000799351541335415	gray_posteriors	prediction_0	ML	
GB074	Proto-Eastern Polynesian	1.54679298897458e-05	gray_posteriors	prediction_0	ML	
