glottolog_parsimony_prediction	gray_mcct_parsimony_prediction	gray_posteriors_parsimony_prediction	glottolog_ML_prediction	gray_mcct_ML_prediction	gray_posteriors_ML_prediction	most_common_prediction	HL_prediction	Feature_ID	Proto-language	glottolog_parsimony_prediction_0	glottolog_parsimony_prediction_1	Parsimony result (Glottolog-tree)	ntips_parsimony_glottolog	min_percent_parsimony_glottolog	min_parsimony_glottolog	gray_mcct_parsimony_prediction_0	gray_mcct_parsimony_prediction_1	Parsimony result (Gray et al 2009-tree)	min_percent_parsimony_gray	min_parsimony_gray	ntips_parsimony_gray	gray_posteriors_parsimony_prediction_0	gray_posteriors_parsimony_prediction_1	ntips_parsimony_gray_posteriors	min_percent_parsimony_gray_posteriors	min_parsimony_gray_posteriors	Parsimony result (Gray et al 2009-tree posteriors)	glottolog_ML_prediction_0	glottolog_ML_prediction_1	min_percent_ML_glottolog	min_ML_glottolog	ntips_ML_glottolog	ML result (Glottolog-tree)	gray_mcct_ML_prediction_0	gray_mcct_ML_prediction_1	min_percent_ML_gray	min_ML_gray	ML result (Gray et al 2009-tree)	ntips_ML_gray	ML result (Gray et al 2009-tree posteriors)	ntips_ML_gray_posteriors	min_ML_gray_posteriors	min_percent_ML_gray_posteriors	gray_posteriors_ML_prediction_0	gray_posteriors_ML_prediction_1	ntip_most_common	min_most_common	most_common_prediction_0	most_common_prediction_1	min_percent_most_common	result_most_common	ntips	zeroes_total	ones_total	min_percent	conflict
Half	Half	Present	Present	Present	Present	Half		GB057	Proto-Eastern Polynesian	0.5	0.5		244	0.2581967213114754	63	0.5	0.5		0.3305785123966942	40	121	0.305	0.6950000000000001	121	0.33057851239669417	40		0.15995145833423688	0.840048541665763	0.2581967213114754	63	244		4.3272705342921433e-4	0.9995672729465708	0.3305785123966942	40		121		121	40	0.33057851239669417	0.00338935187670753	0.9966106481232924	244	63	0.5555555555555556	0.4444444444444444	0.2581967213114754		244	181	63	0.2581967213114754	
Present	Half	Present	Present	Present	Present	Half	Present	GB058	Proto-Oceanic	0	1	True Positive	251	0.446215139442231	112	0.5	0.5	Half	0.43333333333333335	52	120	0.3	0.7	120	0.4333333333333334	52	True Positive	0.00308669197415539	0.9969133080258448	0.446215139442231	112	251	True Positive	0.25442221991151426	0.7455777800884859	0.43333333333333335	52	True Positive	120	True Positive	120	52	0.4333333333333334	0.0822220371552975	0.9177779628447024	251	112	0.446215139442231	0.5537848605577689	0.446215139442231	Half	251	112	139	0.446215139442231	
Present	Present	Present	Present	Half	Present	Absent		GB058	Proto-Central Pacific	0	1		251	0.446215139442231	112	0	1		0.43333333333333335	52	120	0	1	120	0.4333333333333334	52		0.011847909358325	0.988152090641675	0.446215139442231	112	251		0.4533246883255956	0.5466753116744044	0.43333333333333335	52		120		120	52	0.4333333333333334	0.24647164625641269	0.7535283537435873	251	112	0.75	0.25	0.446215139442231		251	112	139	0.446215139442231	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB058	Proto-Polynesian	1	0		251	0.446215139442231	112	1	0		0.43333333333333335	52	120	0.93	0.06999999999999998	120	0.4333333333333334	52		0.8289271763113335	0.17107282368866653	0.446215139442231	112	251		0.9323817652044024	0.06761823479559768	0.43333333333333335	52		120		120	52	0.4333333333333334	0.976614683046356	0.02338531695364409	251	112	0.8275862068965517	0.1724137931034483	0.446215139442231		251	112	139	0.446215139442231	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB058	Proto-Eastern Polynesian	1	0		251	0.446215139442231	112	1	0		0.43333333333333335	52	120	1	0	120	0.4333333333333334	52		0.9870832537087624	0.01291674629123748	0.446215139442231	112	251		0.9967752720315904	0.00322472796840959	0.43333333333333335	52		120		120	52	0.4333333333333334	0.9973854082842496	0.00261459171575049	251	112	0.8888888888888888	0.1111111111111111	0.446215139442231		251	112	139	0.446215139442231	
Present	Present	Present	Present	Present	Present	Present	Present	GB059	Proto-Oceanic	0	1	True Positive	260	0.03846153846153846	10	0	1	True Positive	0.0238095238095238	3	126	0	1	126	0.0238095238095238	3	True Positive	0.03845582809156322	0.9615441719084368	0.03846153846153846	10	260	True Positive	0.02627460060708426	0.9737253993929158	0.0238095238095238	3	True Positive	126	True Positive	126	3	0.0238095238095238	0.02551759220159741	0.9744824077984026	261	10	0.03831417624521072	0.9616858237547892	0.03831417624521072	True Positive	260	10	250	0.03846153846153846	
Present	Present	Present	Present	Present	Present	Present	Present	GB059	Proto-Polynesian	0	1	True Positive	260	0.03846153846153846	10	0	1	True Positive	0.0238095238095238	3	126	0	1	126	0.0238095238095238	3	True Positive	0.03845577326304784	0.9615442267369522	0.03846153846153846	10	260	True Positive	0.02627460060708426	0.9737253993929156	0.0238095238095238	3	True Positive	126	True Positive	126	3	0.0238095238095238	0.02649175903771257	0.9735082409622874	261	10	0.03571428571428571	0.9642857142857144	0.03831417624521072	True Positive	260	10	250	0.03846153846153846	
Present	Present	Present	Present	Present	Present	Present		GB059	Proto-Central Pacific	0	1		260	0.03846153846153846	10	0	1		0.0238095238095238	3	126	0	1	126	0.0238095238095238	3		0.03867280066062745	0.9613271993393724	0.03846153846153846	10	260		0.02627460060708424	0.9737253993929156	0.0238095238095238	3		126		126	3	0.0238095238095238	0.02570675666254234	0.9742932433374576	261	10	0.0625	0.9375	0.03831417624521072		260	10	250	0.03846153846153846	
Present	Present	Present	Present	Present	Present	Present		GB059	Proto-Eastern Polynesian	0	1		260	0.03846153846153846	10	0	1		0.0238095238095238	3	126	0	1	126	0.0238095238095238	3		0.03845577128665821	0.9615442287133416	0.03846153846153846	10	260		0.02627460060708426	0.9737253993929156	0.0238095238095238	3		126		126	3	0.0238095238095238	0.02484708095720244	0.9751529190427976	261	10	0	1	0.03831417624521072		260	10	250	0.03846153846153846	
Present	Half	Half	Present	Present	Present	Present	Present	GB068	Proto-Oceanic	0	1	True Positive	223	0.29596412556053814	66	0.5	0.5	Half	0.2767857142857143	31	112	0.435	0.565	112	0.2767857142857143	31	Half	0.1572848460307682	0.8427151539692317	0.29596412556053814	66	223	True Positive	0.28919266300001456	0.7108073369999856	0.2767857142857143	31	True Positive	112	True Positive	112	31	0.2767857142857143	0.2777189326776619	0.7222810673223381	223	66	0.29596412556053814	0.7040358744394619	0.29596412556053814	True Positive	223	66	157	0.29596412556053814	
Present	Present	Present	Present	Present	Present	Present		GB068	Proto-Central Pacific	0	1		223	0.29596412556053814	66	0	1		0.2767857142857143	31	112	0	1	112	0.2767857142857143	31		0.04206519336147019	0.95793480663853	0.29596412556053814	66	223		0.28919266300001467	0.7108073369999852	0.2767857142857143	31		112		112	31	0.2767857142857143	0.27728413557990633	0.7227158644200937	223	66	0.2	0.8	0.29596412556053814		223	66	157	0.29596412556053814	
Present	Present	Present	Present	Present	Present	Present		GB068	Proto-Polynesian	0	1		223	0.29596412556053814	66	0	1		0.2767857142857143	31	112	0	1	112	0.2767857142857143	31		0.29382491169305824	0.7061750883069418	0.29596412556053814	66	223		0.2891926630000146	0.7108073369999853	0.2767857142857143	31		112		112	31	0.2767857142857143	0.2769892731454979	0.7230107268545021	223	66	0.2222222222222222	0.7777777777777778	0.29596412556053814		223	66	157	0.29596412556053814	
Present	Present	Present	Present	Present	Present	Present		GB068	Proto-Eastern Polynesian	0	1		223	0.29596412556053814	66	0	1		0.2767857142857143	31	112	0	1	112	0.2767857142857143	31		0.03404592753519174	0.9659540724648082	0.29596412556053814	66	223		0.2891926630000147	0.7108073369999852	0.2767857142857143	31		112		112	31	0.2767857142857143	0.2754981553638919	0.7245018446361081	223	66	0.125	0.875	0.29596412556053814		223	66	157	0.29596412556053814	
Absent	Half	Absent	Absent	Absent	Absent	Absent		GB069	Proto-Oceanic	1	0		206	0.3446601941747573	71	0.5	0.5		0.375	39	104	0.65	0.35	104	0.375	39		0.6701026511746113	0.3298973488253886	0.3446601941747573	71	206		0.6164934152777786	0.3835065847222215	0.375	39		104		104	39	0.375	0.6249831173864021	0.37501688261359795	206	71	0.6553398058252428	0.3446601941747573	0.3446601941747573		206	135	71	0.3446601941747573	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB069	Proto-Central Pacific	1	0		206	0.3446601941747573	71	1	0		0.375	39	104	1	0	104	0.375	39		0.6283162556614051	0.37168374433859486	0.3446601941747573	71	206		0.6164934152777785	0.3835065847222216	0.375	39		104		104	39	0.375	0.62498312856343885	0.3750168714365612	206	71	0.6538461538461539	0.34615384615384615	0.3446601941747573		206	135	71	0.3446601941747573	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB069	Proto-Polynesian	1	0		206	0.3446601941747573	71	1	0		0.375	39	104	1	0	104	0.375	39		0.7951110669999004	0.2048889330000996	0.3446601941747573	71	206		0.6164934152777786	0.3835065847222215	0.375	39		104		104	39	0.375	0.6249832986369523	0.37501670136304766	206	71	0.6521739130434783	0.34782608695652173	0.3446601941747573		206	135	71	0.3446601941747573	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB069	Proto-Eastern Polynesian	1	0		206	0.3446601941747573	71	1	0		0.375	39	104	1	0	104	0.375	39		0.9094469938232894	0.09055300617671055	0.3446601941747573	71	206		0.6164934152777787	0.38350658472222127	0.375	39		104		104	39	0.375	0.6249894010293598	0.37501059897064015	206	71	0.8571428571428571	0.14285714285714285	0.3446601941747573		206	135	71	0.3446601941747573	
Absent	Absent	Absent	Absent	Absent	Absent	Absent	Absent	GB070	Proto-Polynesian	1	0	True Negative	258	0.06589147286821706	17	1	0	True Negative	0.0564516129032258	7	124	1	0	124	0.05645161290322581	7	True Negative	0.9557427738082752	0.04425722619172483	0.06589147286821706	17	258	True Negative	0.9399938033132887	0.06000619668671121	0.0564516129032258	7	True Negative	124	True Negative	124	7	0.05645161290322581	0.9434634791434624	0.05653652085653763	259	17	0.9333333333333332	0.06666666666666667	0.06563706563706563	True Negative	258	241	17	0.06589147286821706	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB070	Proto-Oceanic	1	0		258	0.06589147286821706	17	1	0		0.0564516129032258	7	124	1	0	124	0.05645161290322581	7		0.9653868387661806	0.03461316123381944	0.06589147286821706	17	258		0.9399938033132887	0.06000619668671127	0.0564516129032258	7		124		124	7	0.05645161290322581	0.943463488420984	0.056536511579016	259	17	0.9343629343629344	0.06563706563706563	0.06563706563706563		258	241	17	0.06589147286821706	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB070	Proto-Central Pacific	1	0		258	0.06589147286821706	17	1	0		0.0564516129032258	7	124	1	0	124	0.05645161290322581	7		0.9677770239302022	0.03222297606979781	0.06589147286821706	17	258		0.9399938033132887	0.06000619668671123	0.0564516129032258	7		124		124	7	0.05645161290322581	0.9434634883791652	0.05653651162083476	259	17	0.9411764705882352	0.0588235294117647	0.06563706563706563		258	241	17	0.06589147286821706	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB070	Proto-Eastern Polynesian	1	0		258	0.06589147286821706	17	1	0		0.0564516129032258	7	124	1	0	124	0.05645161290322581	7		0.9611672897175104	0.03883271028248968	0.06589147286821706	17	258		0.939993803313268	0.06000619668673197	0.0564516129032258	7		124		124	7	0.05645161290322581	0.9434637564894466	0.05653624351055338	259	17	1	0	0.06563706563706563		258	241	17	0.06589147286821706	
Absent	Absent	Absent	Absent	Absent	Absent	Absent	Absent	GB071	Proto-Central Pacific	1	0	True Negative	255	0.25098039215686274	64	1	0	True Negative	0.23387096774193547	29	124	1	0	124	0.2338709677419355	29	True Negative	0.6102483065081595	0.3897516934918403	0.25098039215686274	64	255	True Negative	0.754737517941623	0.245262482058377	0.23387096774193547	29	True Negative	124	True Negative	124	29	0.2338709677419355	0.7660616267955401	0.23393837320445984	256	64	0.78125	0.21875	0.25	True Negative	255	191	64	0.25098039215686274	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB071	Proto-Oceanic	1	0		255	0.25098039215686274	64	1	0		0.23387096774193547	29	124	1	0	124	0.2338709677419355	29		0.8381277660342247	0.1618722339657754	0.25098039215686274	64	255		0.754737517941623	0.24526248205837703	0.23387096774193547	29		124		124	29	0.2338709677419355	0.7660444312827372	0.2339555687172628	256	64	0.75	0.25	0.25		255	191	64	0.25098039215686274	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB071	Proto-Polynesian	1	0		255	0.25098039215686274	64	1	0		0.23387096774193547	29	124	1	0	124	0.2338709677419355	29		0.8303562297350114	0.1696437702649886	0.25098039215686274	64	255		0.754737517941623	0.2452624820583771	0.23387096774193547	29		124		124	29	0.2338709677419355	0.7666658861620821	0.2333341138379179	256	64	0.8275862068965517	0.1724137931034483	0.25		255	191	64	0.25098039215686274	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB071	Proto-Eastern Polynesian	1	0		255	0.25098039215686274	64	1	0		0.23387096774193547	29	124	1	0	124	0.2338709677419355	29		0.7840553320852783	0.21594466791472164	0.25098039215686274	64	255		0.754737517941623	0.245262482058377	0.23387096774193547	29		124		124	29	0.2338709677419355	0.7660750602433539	0.2339249397566461	256	64	0.625	0.375	0.25		255	191	64	0.25098039215686274	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB072	Proto-Oceanic	1	0		256	0.16796875	43	1	0		0.1557377049180328	19	122	1	0	122	0.1557377049180328	19		0.9995659986472007	4.340013527991104e-4	0.16796875	43	256		0.8365087711210724	0.16349122887892775	0.1557377049180328	19		122		122	19	0.1557377049180328	0.809600780349856	0.19039921965014392	256	43	0.83203125	0.16796875	0.16796875		256	213	43	0.16796875	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB072	Proto-Central Pacific	1	0		256	0.16796875	43	1	0		0.1557377049180328	19	122	1	0	122	0.1557377049180328	19		0.9960827317796264	0.00391726822037371	0.16796875	43	256		0.8365087711210724	0.16349122887892767	0.1557377049180328	19		122		122	19	0.1557377049180328	0.8786126053680035	0.12138739463199652	256	43	0.967741935483871	0.03225806451612903	0.16796875		256	213	43	0.16796875	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB072	Proto-Polynesian	1	0		256	0.16796875	43	1	0		0.1557377049180328	19	122	1	0	122	0.1557377049180328	19		0.9890389947679024	0.01096100523209773	0.16796875	43	256		0.8365087711210721	0.16349122887892792	0.1557377049180328	19		122		122	19	0.1557377049180328	0.9626594475203574	0.03734055247964266	256	43	0.9642857142857144	0.03571428571428571	0.16796875		256	213	43	0.16796875	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB072	Proto-Eastern Polynesian	1	0		256	0.16796875	43	1	0		0.1557377049180328	19	122	1	0	122	0.1557377049180328	19		0.9872085837720826	0.01279141622791734	0.16796875	43	256		0.8365087711210722	0.16349122887892778	0.1557377049180328	19		122		122	19	0.1557377049180328	0.9682811360726136	0.03171886392738659	256	43	1	0	0.16796875		256	213	43	0.16796875	
Absent	Absent	Absent	Absent	Absent	Absent	Absent	Absent	GB073	Proto-Central Pacific	1	0	True Negative	248	0.24596774193548387	61	1	0	True Negative	0.275	33	120	1	0	120	0.275	33	True Negative	0.7214709160384517	0.27852908396154824	0.24596774193548387	61	248	True Negative	0.7138157483615628	0.2861842516384372	0.275	33	True Negative	120	True Negative	120	33	0.275	0.7253313873954275	0.2746686126045725	249	61	0.78125	0.21875	0.24497991967871485	True Negative	248	187	61	0.24596774193548387	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB073	Proto-Oceanic	1	0		248	0.24596774193548387	61	1	0		0.275	33	120	1	0	120	0.275	33		0.8248693233425131	0.17513067665748697	0.24596774193548387	61	248		0.7138157483615628	0.28618425163843714	0.275	33		120		120	33	0.275	0.7229115161897727	0.2770884838102273	249	61	0.7550200803212851	0.24497991967871485	0.24497991967871485		248	187	61	0.24596774193548387	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB073	Proto-Polynesian	1	0		248	0.24596774193548387	61	1	0		0.275	33	120	1	0	120	0.275	33		0.8869340511215869	0.1130659488784132	0.24596774193548387	61	248		0.7138157483615631	0.28618425163843686	0.275	33		120		120	33	0.275	0.7347396334947328	0.2652603665052672	249	61	0.7931034482758621	0.20689655172413793	0.24497991967871485		248	187	61	0.24596774193548387	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB073	Proto-Eastern Polynesian	1	0		248	0.24596774193548387	61	1	0		0.275	33	120	1	0	120	0.275	33		0.8987025641182755	0.10129743588172442	0.24596774193548387	61	248		0.713815748361563	0.2861842516384369	0.275	33		120		120	33	0.275	0.7376167543863824	0.26238324561361764	249	61	0.75	0.25	0.24497991967871485		248	187	61	0.24596774193548387	
Present	Present	Present	Present	Present	Present	Present	Present	GB074	Proto-Oceanic	0	1	True Positive	266	0.09398496240601505	25	0	1	True Positive	0.0703125	9	128	0.00499999999999999	0.995	128	0.0703125	9	True Positive	2.200505098320538e-9	0.9999999977994948	0.09398496240601505	25	266	True Positive	0.04621774336624277	0.9537822566337572	0.0703125	9	True Positive	128	True Positive	128	9	0.0703125	0.07691750449934943	0.9230824955006506	267	25	0.09363295880149812	0.906367041198502	0.09363295880149812	True Positive	266	25	241	0.09398496240601505	
Present	Present	Present	Present	Present	Present	Present	Present	GB074	Proto-Polynesian	0	1	True Positive	266	0.09398496240601505	25	0	1	True Positive	0.0703125	9	128	0	1	128	0.0703125	9	True Positive	4.7373900925736954e-4	0.9995262609907426	0.09398496240601505	25	266	True Positive	2.8730087723944015e-4	0.9997126991227604	0.0703125	9	True Positive	128	True Positive	128	9	0.0703125	1.1021240007876572e-4	0.9998897875999212	267	25	0	1	0.09363295880149812	True Positive	266	25	241	0.09398496240601505	
Present	Present	Present	Present	Present	Present	Present		GB074	Proto-Central Pacific	0	1		266	0.09398496240601505	25	0	1		0.0703125	9	128	0	1	128	0.0703125	9		6.178088048023314e-5	0.9999382191195196	0.09398496240601505	25	266		9.229521384336714e-4	0.9990770478615664	0.0703125	9		128		128	9	0.0703125	7.993515413354154e-4	0.9992006484586646	267	25	0	1	0.09363295880149812		266	25	241	0.09398496240601505	
Present	Present	Present	Present	Present	Present	Present		GB074	Proto-Eastern Polynesian	0	1		266	0.09398496240601505	25	0	1		0.0703125	9	128	0	1	128	0.0703125	9		4.3341996245566746e-4	0.9995665800375444	0.09398496240601505	25	266		2.3392131410569095e-5	0.9999766078685894	0.0703125	9		128		128	9	0.0703125	1.5467929889745824e-5	0.9999845320701104	267	25	0	1	0.09363295880149812		266	25	241	0.09398496240601505	
Absent	Half	Absent	Absent	Absent	Absent	Absent	Absent	GB075	Proto-Oceanic	1	0	True Negative	256	0.1875	48	0.5	0.5	Half	0.12295081967213116	15	122	0.825	0.175	122	0.12295081967213116	15	True Negative	0.9999936062960992	6.393703900683167e-6	0.1875	48	256	True Negative	0.9541455386955596	0.04585446130444026	0.12295081967213116	15	True Negative	122	True Negative	122	15	0.12295081967213116	0.896114830861927	0.10388516913807302	256	48	0.8125	0.1875	0.1875	True Negative	256	208	48	0.1875	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB075	Proto-Central Pacific	1	0		256	0.1875	48	1	0		0.12295081967213116	15	122	1	0	122	0.12295081967213116	15		0.9995806270812636	4.19372918736491e-4	0.1875	48	256		0.998323151259154	0.00167684874084607	0.12295081967213116	15		122		122	15	0.12295081967213116	0.9990329945670112	9.670054329887824e-4	256	48	0.967741935483871	0.03225806451612903	0.1875		256	208	48	0.1875	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB075	Proto-Polynesian	1	0		256	0.1875	48	1	0		0.12295081967213116	15	122	1	0	122	0.12295081967213116	15		0.9976189799197808	0.0023810200802192	0.1875	48	256		0.9994684486356916	5.315513643084739e-4	0.12295081967213116	15		122		122	15	0.12295081967213116	0.9998801189468104	1.198810531894625e-4	256	48	0.9642857142857144	0.03571428571428571	0.1875		256	208	48	0.1875	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB075	Proto-Eastern Polynesian	1	0		256	0.1875	48	1	0		0.12295081967213116	15	122	1	0	122	0.12295081967213116	15		0.9978546112076656	0.00214538879233447	0.1875	48	256		0.9999599198393492	4.008016065061697e-5	0.12295081967213116	15		122		122	15	0.12295081967213116	0.9999787204185656	2.127958143445293e-5	256	48	1	0	0.1875		256	208	48	0.1875	
Present	Present	Present	Present	Present	Present	Present	Present	GB079	Proto-Central Pacific	0	1	True Positive	262	0.08778625954198473	23	0	1	True Positive	0.0916030534351145	12	131	0	1	131	0.0916030534351145	12	True Positive	0.035758188057407	0.9642418119425932	0.08778625954198473	23	262	True Positive	0.096616998017662	0.903383001982338	0.0916030534351145	12	True Positive	131	True Positive	131	12	0.0916030534351145	0.09162352293335484	0.9083764770666451	263	23	0.17647058823529413	0.8235294117647058	0.08745247148288973	True Positive	262	23	239	0.08778625954198473	
